treated_airport,side,metric,pre_rmse,post_mean_gap,post_abs_mean_gap,post_days,observed_stress_mean,observed_interim_mean,synthetic_stress_mean,synthetic_interim_mean,observed_change,synthetic_change,recovery_gap,ewr_post_mean_gap,ewr_recovery_gap,ewr_pre_rmse,rank_most_negative,rank_recovery_most_negative,airports,permutation_p_lower_or_equal,permutation_p_recovery_lower_or_equal
MCI,dep,scheduled_ops,5.552586777631613,7.6536626999218065,7.907653394671074,27,137.0857142857143,143.74074074074073,135.93194969928103,136.0870780408189,6.655026455026444,0.1551283415378748,6.49989811348857,-25.92203453467567,-14.817436506798742,34.18951657500887,5,8,50,0.1,0.16
IND,dep,scheduled_ops,6.967497177611084,6.486765236052401,6.486765236052401,27,130.68571428571428,138.59259259259258,131.93173996743823,132.1058273565402,7.906878306878298,0.1740873891019703,7.732790917776327,-25.92203453467567,-14.817436506798742,34.18951657500887,5,8,50,0.1,0.16
SJC,dep,scheduled_ops,4.313813038739607,-0.1882859343281906,3.5403860509623395,27,129.74285714285713,131.33333333333334,130.9047138276972,131.52161926766152,1.5904761904762097,0.616905439964313,0.9735707505118967,-25.92203453467567,-14.817436506798742,34.18951657500887,5,8,50,0.1,0.16
CMH,dep,scheduled_ops,4.434772637382532,-0.2970316400082293,2.505635793740469,27,126.22857142857143,126.74074074074075,125.89577216887142,127.03777238074898,0.5121693121693198,1.1420002118775585,-0.6298308997082387,-25.92203453467567,-14.817436506798742,34.18951657500887,5,8,50,0.1,0.16
SNA,dep,scheduled_ops,8.206926935439428,2.684350322083821,4.1807449872975555,27,124.88571428571429,128.5185185185185,124.64232138444754,125.83416819643467,3.6328042328042187,1.1918468119871335,2.440957420817085,-25.92203453467567,-14.817436506798742,34.18951657500887,5,8,50,0.1,0.16
PIT,dep,scheduled_ops,5.282937164476162,0.5453040899526982,2.8610541949619828,27,122.77142857142857,124.37037037037037,121.88754724951848,123.82506628041767,1.5989417989417944,1.937519030899196,-0.33857723195740164,-25.92203453467567,-14.817436506798742,34.18951657500887,5,8,50,0.1,0.16
SAT,dep,scheduled_ops,4.674993274114884,-1.4122380567950688,2.2796163283948547,27,120.57142857142857,121.33333333333333,120.30921944143361,122.7455713901284,0.7619047619047592,2.436351948694792,-1.674447186790033,-25.92203453467567,-14.817436506798742,34.18951657500887,5,8,50,0.1,0.16
CLE,dep,scheduled_ops,4.07514876786888,-0.4915863234941353,2.7065995966708365,27,113.91428571428571,116.77777777777777,113.85328169559202,117.26936410127192,2.8634920634920604,3.4160824056799015,-0.5525903421878411,-25.92203453467567,-14.817436506798742,34.18951657500887,5,8,50,0.1,0.16
OAK,dep,scheduled_ops,12.526169988742286,-7.341274426359875,8.480363808098058,27,103.62857142857143,102.07407407407408,105.95385528134732,109.41534850043394,-1.5544973544973573,3.46149321908662,-5.015990573583977,-25.92203453467567,-14.817436506798742,34.18951657500887,5,8,50,0.1,0.16
RSW,dep,scheduled_ops,25.086834955119773,-34.959114673080585,34.959114673080585,27,102.74285714285715,78.5925925925926,114.85834108807886,113.55170726567319,-24.150264550264552,-1.3066338224056722,-22.84363072785888,-25.92203453467567,-14.817436506798742,34.18951657500887,5,8,50,0.1,0.16
SJU,dep,scheduled_ops,13.552047375257535,8.669304491739432,8.669304491739432,27,99.62857142857143,101.25925925925925,100.90516951172187,92.58995476751983,1.630687830687819,-8.315214744202038,9.945902574889857,-25.92203453467567,-14.817436506798742,34.18951657500887,5,8,50,0.1,0.16
CVG,dep,scheduled_ops,10.28165619144324,-3.953131257920871,7.832530557823727,27,94.71428571428571,98.07407407407408,103.39848851062267,102.02720533199494,3.359788359788368,-1.3712831786277349,4.731071538416103,-25.92203453467567,-14.817436506798742,34.18951657500887,5,8,50,0.1,0.16
ORD,dep,delay15_rate,0.08227322695574912,-0.008419361309227972,0.03709311720339253,27,0.1771246499286682,0.2211113114437759,0.20015247954124452,0.22953067275300387,0.04398666151510772,0.029378193211759357,0.01460846830334836,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
ATL,dep,delay15_rate,0.08990639536144002,0.04061207411167499,0.0692400776152531,27,0.2291476455055872,0.2900880221610038,0.22818404983984322,0.24947594804932882,0.06094037665541663,0.0212918982094856,0.03964847844593103,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
DFW,dep,delay15_rate,0.08555552145050317,-0.000498542316415327,0.059438862786814865,27,0.31300546388981,0.34429307262058845,0.2948003914569447,0.34479161493700383,0.03128760873077846,0.04999122348005913,-0.018703614749280673,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
DEN,dep,delay15_rate,0.10501180876864322,0.09442734374375909,0.13347880693594874,27,0.2709242253323422,0.3609938428358631,0.22898756666939468,0.26656649909210395,0.09006961750352094,0.037578932422709266,0.05249068508081167,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
PHX,dep,delay15_rate,0.05268850726306362,-0.0023311976797074385,0.032301650334161415,27,0.1921229432714238,0.2292419976438049,0.19012651945138787,0.2315731953235123,0.03711905437238111,0.041446675872124444,-0.004327621499743334,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
CLT,dep,delay15_rate,0.06171529294079623,0.0055932477657484846,0.04885612665872371,27,0.24148763229014467,0.2561307890269402,0.22942838818982797,0.25053754126119165,0.014643156736795532,0.021109153071363684,-0.006465996334568153,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
LAS,dep,delay15_rate,0.059153087109672396,0.0076211287941133615,0.04165250538596258,27,0.20902878606797168,0.2632979537367519,0.20866206081253796,0.2556768249426385,0.05426916766878023,0.04701476413010053,0.0072544035386797046,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
LAX,dep,delay15_rate,0.0306258302807102,0.008420626580489797,0.02334374619372778,27,0.1625535910521087,0.18950525683307873,0.16074316168808908,0.18108463025258892,0.026951665780970024,0.020341468564499837,0.006610197216470187,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
MCO,dep,delay15_rate,0.05556607113093616,0.03596761106921869,0.0633523383799603,27,0.22813478458766356,0.2691040646291654,0.21048695117935823,0.23313645355994675,0.040969280041501854,0.02264950238058852,0.018319777660913333,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
SEA,dep,delay15_rate,0.05344886861050717,0.03791121039866535,0.040770082760595495,27,0.17843677393158816,0.23326400817801218,0.16716810772018453,0.19535279777934683,0.05482723424642402,0.0281846900591623,0.026642544187261724,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
BOS,dep,delay15_rate,0.07699056754080047,0.005089443760549832,0.0567828203470749,27,0.21507353944254126,0.21257014837107166,0.20974422318446376,0.20748070461052176,-0.0025033910714696017,-0.002263518573941997,-0.00023987249752760453,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
SFO,dep,delay15_rate,0.06864873635976758,-0.023805353328206925,0.042962359512536255,27,0.16002227977542707,0.1810676004176655,0.171299286435837,0.20487295374587244,0.021045320642238435,0.03357366731003544,-0.012528346667797008,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
DCA,dep,delay15_rate,0.08567798222531976,0.005107232161307064,0.04105066483736862,27,0.23736891773213692,0.24815511410416727,0.22425264320225555,0.24304788194286026,0.010786196372030349,0.01879523874060471,-0.00800904236857436,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
LGA,dep,delay15_rate,0.08495160324440158,-0.0007991023140834692,0.05052622509490813,27,0.21573035480110145,0.1992015846968502,0.21165704762941373,0.20000068701093368,-0.016528770104251245,-0.01165636061848005,-0.004872409485771195,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
DTW,dep,delay15_rate,0.05743254788093099,-0.03340624372475361,0.03724247498917648,27,0.16527239548254333,0.16725294176070535,0.18012965566728648,0.20065918548545894,0.001980546278162021,0.020529529818172465,-0.018548983540010444,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
IAH,dep,delay15_rate,0.06597888516497116,0.059429256311907555,0.0913656961979708,27,0.22867922254081263,0.33635977318563737,0.24109298325990128,0.2769305168737298,0.10768055064482474,0.03583753361382855,0.07184301703099619,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
SLC,dep,delay15_rate,0.047771450942893576,-0.03472960586523781,0.03787750618411148,27,0.14409537326969243,0.15472825824081188,0.15985079146058678,0.18945786410604967,0.010632884971119444,0.02960707264546289,-0.018974187674343446,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
MIA,dep,delay15_rate,0.07135919800070994,0.024198983431302442,0.04468664585396939,27,0.2208668236947083,0.2624432923421789,0.2175331386303859,0.23824430891087647,0.04157646864747058,0.020711170280490576,0.020865298366980006,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
MSP,dep,delay15_rate,0.07122154292347917,-0.044187938050166534,0.06229558448652073,27,0.1806135132746169,0.16268605997082883,0.17834582593223272,0.20687399802099535,-0.01792745330378806,0.028528172088762627,-0.04645562539255069,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
EWR,dep,delay15_rate,0.08876331827928059,-0.07573447530517514,0.11655750697356468,27,0.3201590088796064,0.17736787509724858,0.22776165726590786,0.2531023504024237,-0.14279113378235783,0.025340693136515824,-0.16813182691887366,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
BNA,dep,delay15_rate,0.06396996580221091,0.007592411453266452,0.06268066676990329,27,0.2231744009089425,0.26592357551074525,0.21883468507095946,0.2583311640574788,0.04274917460180275,0.03949647898651934,0.0032526956152834074,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
JFK,dep,delay15_rate,0.05761557083928758,0.0017481752532873664,0.042275629807090376,27,0.18212811846138843,0.197506730239474,0.19436711492615294,0.1957585549861866,0.015378611778085555,0.0013914400600336663,0.013987171718051888,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
PHL,dep,delay15_rate,0.056672884136449615,0.00947404990740744,0.0341626952188132,27,0.23643257564393083,0.23349454201637615,0.21668591799884263,0.2240204921089688,-0.0029380336275546814,0.0073345741101261686,-0.01027260773768085,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
BWI,dep,delay15_rate,0.07212944348895761,0.03265623951315517,0.04218174994340639,27,0.25035173375299163,0.27992418831200333,0.22641428462795032,0.24726794879884817,0.029572454559011696,0.020853664170897845,0.00871879038811385,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
SAN,dep,delay15_rate,0.07766552596378211,0.008310344992858876,0.03029123987590236,27,0.1909373346336282,0.22797892435025333,0.17883079965911453,0.21966857935739442,0.037041589716625134,0.0408377796982799,-0.003796189981654763,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
AUS,dep,delay15_rate,0.05405703834031799,0.026477516374324075,0.06301057598917745,27,0.24247158487488726,0.3026430975866949,0.23186453424309122,0.27616558121237084,0.06017151271180762,0.04430104696927961,0.01587046574252801,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
FLL,dep,delay15_rate,0.06287602135490757,-0.023899431590076525,0.054325144963473265,27,0.20973956186506618,0.22748543456880077,0.21654919227555713,0.2513848661588773,0.017745872703734594,0.03483567388332015,-0.017089801179585556,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
TPA,dep,delay15_rate,0.04669179336781054,-0.009605554299954487,0.0639568303587491,27,0.20017981400314713,0.23598687678428729,0.20995362487419053,0.24559243108424178,0.03580706278114015,0.03563880621005125,0.0001682565710889039,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
DAL,dep,delay15_rate,0.0691522622939328,0.021021295794537005,0.05975251535182483,27,0.30521820492542745,0.35199019545517124,0.28318513284466157,0.33096889966063414,0.04677199052974379,0.04778376681597257,-0.0010117762862287827,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
MDW,dep,delay15_rate,0.061965956108246435,0.013781231957248041,0.04828013240329091,27,0.2065990144600817,0.2509467312277369,0.19989395830187281,0.23716549927048886,0.044347716767655226,0.03727154096861604,0.007076175799039186,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
STL,dep,delay15_rate,0.057967834455991026,0.009277149672697915,0.04093472403828026,27,0.2068382563037941,0.24950198502638468,0.1989741014686657,0.2402248353536868,0.04266372872259058,0.041250733885021096,0.0014129948375694867,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
IAD,dep,delay15_rate,0.07095106561703796,-0.017856475602621144,0.056596767635374794,27,0.1773205810487166,0.18263448178351677,0.184160198483256,0.20049095738613792,0.0053139007348001754,0.016330758902881937,-0.011016858168081761,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
SMF,dep,delay15_rate,0.0360749523421771,0.007835465024758369,0.02786676864501279,27,0.16110944235848967,0.20273177478797613,0.1605887927057511,0.19489630976321776,0.04162233242948646,0.03430751705746665,0.007314815372019806,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
PDX,dep,delay15_rate,0.04496368137756691,-0.016791053380542313,0.028340375381910764,27,0.12651575734284395,0.16722070069132744,0.14799633396983528,0.18401175407186976,0.040704943348483485,0.036015420102034484,0.004689523246449001,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
HNL,dep,delay15_rate,0.08902139385638844,-0.05806896310110979,0.06752189639288127,27,0.10078562009383474,0.12476282730647803,0.14573285747461082,0.1828317904075878,0.023977207212643292,0.037098932932976975,-0.013121725720333682,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
HOU,dep,delay15_rate,0.06362765963058106,0.010845219282386555,0.0651439108063576,27,0.2502771590910545,0.31371953138644215,0.232132783446294,0.3028743121040556,0.06344237229538763,0.07074152865776157,-0.0072991563623739375,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
RDU,dep,delay15_rate,0.045316030342359204,-0.010486724559095228,0.022710937799230856,27,0.18053976061768154,0.1878246307588316,0.18211040721471253,0.1983113553179268,0.007284870141150063,0.016200948103214263,-0.0089160779620642,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
MSY,dep,delay15_rate,0.0764546447441411,0.006467862594854309,0.06269874581448505,27,0.21592442242221313,0.2805820742658336,0.21829304136478658,0.27411421167097927,0.06465765184362046,0.055821170306192686,0.008836481537427776,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
MCI,dep,delay15_rate,0.061894927988678516,-0.004993743549141575,0.04892740460342059,27,0.174390313623111,0.2225658388258054,0.19848504809332773,0.22755958237494697,0.048175525202694414,0.02907453428161924,0.019100990921075173,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
IND,dep,delay15_rate,0.05189639940631488,-0.02517144002815779,0.043074256733719486,27,0.1738613790636967,0.17593391330015587,0.18000865101972985,0.20110535332831367,0.0020725342364591726,0.02109670230858382,-0.019024168072124648,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
SJC,dep,delay15_rate,0.041874251063248866,-0.005701356453149049,0.030330500895179278,27,0.14698977170895072,0.186842284578364,0.15014458324763758,0.19254364103151306,0.03985251286941327,0.04239905778387548,-0.002546544914462212,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
CMH,dep,delay15_rate,0.04586534183539982,-0.0022262606002297234,0.03600165334089089,27,0.18017387764656187,0.18776856794906516,0.18357113259661914,0.18999482854929492,0.0075946903025032875,0.006423695952675779,0.0011709943498275088,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
SNA,dep,delay15_rate,0.04799299506729086,-0.004119781262132065,0.03331684841564148,27,0.18110082115207882,0.21034708085610065,0.17312473901347208,0.21446686211823274,0.029246259704021837,0.04134212310476065,-0.012095863400738815,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
PIT,dep,delay15_rate,0.040896134101048136,-0.01473670463766168,0.03873180108579142,27,0.15872008733450646,0.1674202544372769,0.17080079534661785,0.18215695907493856,0.00870016710277044,0.011356163728320712,-0.002655996625550272,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
SAT,dep,delay15_rate,0.054437361393393786,0.013769092644160619,0.06351977288769027,27,0.18154072447698677,0.2510546763359014,0.19919501279619345,0.23728558369174077,0.06951395185891462,0.03809057089554732,0.0314233809633673,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
CLE,dep,delay15_rate,0.049824260102776755,-0.00577491934463477,0.036351264353613306,27,0.16616225626003656,0.17631425517530327,0.1719484566062168,0.18208917451993806,0.010151998915266719,0.010140717913721259,1.1281001545460079e-05,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
OAK,dep,delay15_rate,0.06037871342333466,0.0111940368509006,0.04235664334039898,27,0.1571079614082936,0.21288610876367195,0.16207294924759635,0.2016920719127714,0.05577814735537834,0.03961912266517503,0.016159024690203305,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
RSW,dep,delay15_rate,0.06303582664923789,-0.03635681073750286,0.06592757688346187,27,0.17883519957839408,0.18925858432447226,0.1996578357229171,0.2256153950619751,0.01042338474607818,0.025957559339057995,-0.015534174592979816,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
SJU,dep,delay15_rate,0.07969336385534136,-0.041855573477375875,0.05869441525167339,27,0.1792497996460723,0.17069738163764167,0.18556864465357767,0.2125529551150176,-0.008552418008430623,0.026984310461439925,-0.03553672846987055,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
CVG,dep,delay15_rate,0.06228305596267431,0.0020586834871682783,0.06040679727742733,27,0.17509973767344902,0.22256890047190794,0.19497938758623465,0.22051021698473966,0.04746916279845892,0.02553082939850501,0.021938333399953908,-0.07573447530517514,-0.16813182691887366,0.08876331827928059,1,1,50,0.02,0.02
ORD,dep,nas_delay_per_scheduled_op,2.726466172731335,0.1441087317592919,1.2551590196414513,27,3.582520353857061,3.1562383757871255,3.297922263004316,3.012129644027833,-0.4262819780699356,-0.2857926189764828,-0.14048935909345284,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
ATL,dep,nas_delay_per_scheduled_op,1.8953153059227943,0.33757585632530485,1.2806944180259663,27,4.72125615430483,4.100146760506102,4.234897368454346,3.762570904180797,-0.6211093937987275,-0.4723264642735492,-0.14878292952517835,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
DFW,dep,nas_delay_per_scheduled_op,2.038932323313715,-0.062452947880406465,1.3251145249326746,27,3.651355818271422,3.955271999014186,3.4967120174412116,4.017724946894592,0.30391618074276394,0.5210129294533807,-0.2170967487106168,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
DEN,dep,nas_delay_per_scheduled_op,2.7203636174015013,1.1599779520187168,1.5641645723933115,27,3.820375956139923,4.3729745440756735,3.194093685940432,3.2129965920569563,0.5525985879357505,0.018902906116524232,0.5336956818192262,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
PHX,dep,nas_delay_per_scheduled_op,0.8422464051986804,-0.19255740186161271,0.583199705924282,27,2.4943062007421384,2.2352667630188985,2.497843510860252,2.4278241648805117,-0.2590394377232399,-0.07001934597974024,-0.18902009174349965,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
CLT,dep,nas_delay_per_scheduled_op,1.2976931751805665,0.06210620606061893,1.0083794789801024,27,3.8325158995268387,3.5256240467697757,3.6098352124936226,3.463517840709157,-0.306891852757063,-0.1463173717844657,-0.1605744809725973,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
LAS,dep,nas_delay_per_scheduled_op,1.5252277592046308,0.5938765837122473,1.0119966994130174,27,2.8359735896015605,3.1427902243861263,2.6414965316038352,2.548913640673879,0.3068166347845658,-0.0925828909299562,0.399399525714522,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
LAX,dep,nas_delay_per_scheduled_op,0.9254678171560704,-0.5539961652789874,0.599683402848674,27,3.4049994558556507,2.495598935415495,3.293883294309813,3.0495951006944817,-0.9094005204401556,-0.24428819361533138,-0.6651123268248242,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
MCO,dep,nas_delay_per_scheduled_op,2.6667099188277397,1.3110021835179728,2.5502829455797635,27,5.779764864886285,5.99375085971574,5.522646942772883,4.682748676197767,0.21398599482945446,-0.8398982665751156,1.05388426140457,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
SEA,dep,nas_delay_per_scheduled_op,1.5223663446839784,0.5856578549429867,0.90916468946951,27,3.1162546458333487,3.385446502063152,3.1583234051978795,2.799788647120166,0.26919185622980324,-0.3585347580777136,0.6277266143075169,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
BOS,dep,nas_delay_per_scheduled_op,2.688779595127849,-0.9066099546698518,1.7243448620250261,27,4.661294541809787,3.997068600930521,4.979567563629637,4.903678555600373,-0.6642259408792661,-0.07588900802926357,-0.5883369328500025,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
SFO,dep,nas_delay_per_scheduled_op,1.728008638444314,-0.2787314914568312,0.9327584910930637,27,3.929408003957285,3.0335122916839117,3.7389287475012867,3.312243783140742,-0.8958957122733735,-0.4266849643605446,-0.4692107479128289,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
DCA,dep,nas_delay_per_scheduled_op,1.9197312629517937,0.8440657254531664,1.4687603822788458,27,4.1561215834739285,4.877912470870912,4.156212138485664,4.033846745417747,0.7217908873969838,-0.12236539306791716,0.844156280464901,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
LGA,dep,nas_delay_per_scheduled_op,4.15266111844468,1.2186214966928075,2.669312924040372,27,5.458636485214399,6.278664965807871,5.34494383773315,5.060043469115064,0.8200284805934723,-0.28490036861808576,1.104928849211558,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
DTW,dep,nas_delay_per_scheduled_op,2.8779333685977475,-1.3161687424585806,1.4571540366032185,27,3.7134019075595477,2.7400456903091106,4.159581838622861,4.056214432767691,-0.9733562172504371,-0.10336740585517035,-0.8699888113952667,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
IAH,dep,nas_delay_per_scheduled_op,1.935180482542641,0.9308884099082463,2.402707011895288,27,5.1317245874855635,5.334331451121648,4.638339405722571,4.403443041213403,0.2026068636360847,-0.23489636450916862,0.43750322814525333,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
SLC,dep,nas_delay_per_scheduled_op,1.1668396206225102,-0.35352580186855315,0.8341541443228303,27,2.6285995029918827,2.459190994641054,2.7159063011248974,2.8127167965096067,-0.16940850835082877,0.09681049538470932,-0.2662190037355381,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
MIA,dep,nas_delay_per_scheduled_op,1.9428025341258521,0.16872618254744862,1.301803840473355,27,5.226104115422389,4.988683755091897,5.107943117450336,4.81995757254445,-0.23742036033049185,-0.28798554490588657,0.05056518457539472,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
MSP,dep,nas_delay_per_scheduled_op,2.8231880077972464,-0.6434248904172738,0.9975358510603215,27,3.488614790975165,2.6517653179001766,3.4540069056088663,3.2951902083174502,-0.8368494730749885,-0.158816697291416,-0.6780327757835725,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
EWR,dep,nas_delay_per_scheduled_op,3.9663437976952705,-0.09180095939191844,4.259306236745029,27,8.866927900261985,5.386671051805967,5.431349148723124,5.478472011197885,-3.4802568484560172,0.04712286247476172,-3.527379710930779,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
BNA,dep,nas_delay_per_scheduled_op,1.3734951491439846,-0.029982968656875338,0.9790816202715862,27,3.930565644428642,4.164769541200811,3.9857791818926662,4.194752509857686,0.2342038967721689,0.20897332796501988,0.025230568807149023,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
JFK,dep,nas_delay_per_scheduled_op,3.2678800910561123,0.6424290449868293,2.0619156665614713,27,5.395656804674197,5.6388478983620836,5.475983044257322,4.996418853375253,0.24319109368788627,-0.47956419088206825,0.7227552845699545,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
PHL,dep,nas_delay_per_scheduled_op,2.774593482110786,0.1474068404646386,2.012497353373015,27,4.707004902106319,5.617863832093377,5.4927989458634086,5.470456991628739,0.9108589299870582,-0.022341954234669892,0.9332008842217281,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
BWI,dep,nas_delay_per_scheduled_op,1.9997513197398655,1.027080077789088,2.0671208466612265,27,3.1907583423937154,4.838991239149769,3.907954470219384,3.8119111613606806,1.648232896756054,-0.09604330885870338,1.7442762056147574,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
SAN,dep,nas_delay_per_scheduled_op,1.7765940855492008,0.1582343988071372,1.2517211378714497,27,3.3118500265235467,3.5047816549880757,3.443541642716012,3.3465472561809375,0.19293162846452905,-0.09699438653507464,0.2899260149996037,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
AUS,dep,nas_delay_per_scheduled_op,1.3193491737802814,0.22307030534767802,0.8252999598920494,27,3.7151412577421143,4.081613183769782,3.583909263591445,3.8585428784221034,0.3664719260276681,0.2746336148306585,0.09183831119700958,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
FLL,dep,nas_delay_per_scheduled_op,2.4359071650848008,0.7295145634872667,2.332138787710444,27,5.879983863659613,5.505904985665835,5.3456392230399254,4.776390422178569,-0.37407887799377804,-0.5692488008613568,0.19516992286757873,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
TPA,dep,nas_delay_per_scheduled_op,2.3851395337416195,-0.7895385436772111,1.6598868237135997,27,4.26965625942643,4.079096845902499,5.004885212328659,4.86863538957971,-0.19055941352393102,-0.13624982274894926,-0.054309590774981764,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
DAL,dep,nas_delay_per_scheduled_op,1.7308168509108617,0.5837848386417972,1.2549095569737898,27,3.072125128692351,3.9113839863548985,3.0462387683006042,3.3275991477131015,0.8392588576625473,0.28136037941249725,0.55789847825005,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
